sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,score_text,v_score_text,two_year_recid
Female,38,25 - 45,Caucasian,0,0,0,5,F,Medium,Low,0
Female,38,25 - 45,Caucasian,0,0,0,5,F,Medium,Low,0
Female,38,25 - 45,Caucasian,0,0,0,5,F,Medium,Low,0
Male,60,Greater than 45,African-American,0,0,0,0,F,Medium,Low,0
Male,25,25 - 45,Caucasian,0,0,0,1,F,Medium,High,0
Male,56,Greater than 45,African-American,0,0,0,3,metre,Low,Low,0
Female,44,25 - 45,African-American,0,0,0,0,mebibyte,Low,Low,0
Male,27,25 - 45,African-American,2,0,0,6,F,High,High,0
Male,26,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,31,25 - 45,African-American,0,0,0,1,M,Medium,Low,0
Male,31,25 - 45,African-American,0,0,0,1,M,Medium,Low,0
Female,25,25 - 45,Caucasian,0,0,0,6,F,Medium,Low,0
Male,56,Greater than 45,African-American,0,0,0,14,F,Medium,Low,0
Female,20,Less than 25,African-American,0,0,0,0,M,Medium,Medium,0
Male,35,25 - 45,African-American,0,0,0,1,thou,Medium,Medium,0
Male,33,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,33,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,24,Less than 25,African-American,0,0,0,0,M,Low,Low,0
Female,40,25 - 45,Hispanic,0,0,0,2,M,Low,Low,0
Male,27,25 - 45,African-American,0,0,0,9,F,High,High,0
Male,27,25 - 45,African-American,0,0,0,9,F,High,High,0
Female,21,Less than 25,African-American,0,0,0,2,M,Low,Medium,0
Female,62,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,38,25 - 45,Hispanic,0,0,0,0,M,Low,Low,0
Male,28,25 - 45,Hispanic,0,0,0,1,M,Low,Low,0
Male,61,Greater than 45,African-American,0,0,0,13,F,Medium,Low,0
Male,61,Greater than 45,African-American,0,0,0,13,F,Medium,Low,0
Male,61,Greater than 45,African-American,0,0,0,13,F,Medium,Low,0
Female,21,Less than 25,African-American,0,0,0,0,F,Medium,Medium,0
Male,54,Greater than 45,Caucasian,0,0,0,13,F,Low,Medium,0
Male,54,Greater than 45,Caucasian,0,0,0,13,F,Low,Medium,0
Male,38,25 - 45,African-American,0,0,0,9,F,Medium,Low,1
Male,29,25 - 45,Hispanic,0,0,0,6,F,Medium,Medium,0
Male,20,Less than 25,Caucasian,0,0,1,0,F,Medium,High,0
Male,20,Less than 25,Caucasian,0,0,1,0,F,Medium,High,0
Male,20,Less than 25,Caucasian,0,0,1,0,F,Medium,High,0
Male,20,Less than 25,Caucasian,0,0,1,0,F,Medium,High,0
Male,30,25 - 45,African-American,0,0,0,9,F,Low,Low,0
Male,30,25 - 45,African-American,0,0,0,9,F,Low,Low,0
Male,41,25 - 45,Caucasian,0,0,0,0,F,Medium,Low,0
Male,36,25 - 45,Caucasian,0,0,0,9,F,Medium,Low,1
Male,23,Less than 25,African-American,0,0,0,2,M,High,High,0
Male,39,25 - 45,African-American,0,0,0,21,F,High,High,0
Male,39,25 - 45,African-American,0,0,0,21,F,High,High,0
Male,32,25 - 45,African-American,0,0,0,3,M,Medium,Low,0
Male,29,25 - 45,Caucasian,0,0,0,3,F,Medium,Low,0
Male,29,25 - 45,Caucasian,0,0,0,3,F,Medium,Low,0
Male,58,Greater than 45,Caucasian,0,0,0,2,M,Low,Low,0
Male,58,Greater than 45,Caucasian,0,0,0,2,M,Low,Low,0
Male,23,Less than 25,Hispanic,0,0,1,2,F,Medium,Medium,0
Male,27,25 - 45,Other,0,0,2,2,M,Low,Low,0
Male,23,Less than 25,Caucasian,0,0,0,3,M,High,Medium,1
Female,68,Greater than 45,African-American,0,0,0,5,F,Low,Low,0
Female,26,25 - 45,Caucasian,0,0,0,2,megabyte,Medium,Low,0
Male,23,Less than 25,Caucasian,0,0,0,1,M,Low,Low,0
Male,51,Greater than 45,African-American,0,0,0,0,F,Low,Low,0
Male,51,Greater than 45,African-American,0,0,0,0,F,Low,Low,0
Male,51,Greater than 45,African-American,0,0,0,0,F,Low,Low,0
Male,51,Greater than 45,African-American,0,0,0,0,F,Low,Low,1
Male,32,25 - 45,Hispanic,0,0,0,0,F,Medium,Low,0
Female,28,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,40,25 - 45,African-American,0,0,0,5,F,High,High,0
Male,40,25 - 45,African-American,0,0,0,5,f,High,High,0
Male,51,Greater than 45,African-American,0,0,0,14,F,Medium,Low,0
Male,51,Greater than 45,African-American,0,0,0,14,F,Medium,Low,0
Male,27,25 - 45,African-American,0,0,0,2,M,Medium,Low,0
Male,27,25 - 45,African-American,0,0,0,2,M,Medium,Low,0
Male,27,25 - 45,African-American,0,0,0,2,M,Medium,Low,0
Male,49,Greater than 45,African-American,0,0,0,11,M,Medium,Low,0
Male,49,Greater than 45,African-American,0,0,0,11,M,Medium,Low,0
Male,41,25 - 45,Other,0,0,0,1,M,Low,Low,0
Male,36,25 - 45,Other,0,0,0,0,M,Low,Low,0
Male,52,Greater than 45,African-American,0,0,0,0,F,Low,Low,0
Male,28,25 - 45,Caucasian,0,0,0,5,M,Medium,Medium,0
Male,28,25 - 45,Caucasian,0,0,0,5,M,Medium,Medium,0
Male,20,Less than 25,African-American,0,0,0,0,f,Low,Medium,0
Male,21,Less than 25,African-American,0,0,0,2,F,High,Medium,0
Male,21,Less than 25,African-American,0,0,0,2,F,High,Medium,0
Male,21,Less than 25,African-American,0,0,0,2,F,High,Medium,0
Male,21,Less than 25,African-American,0,0,0,2,F,High,Medium,0
Male,26,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Female,31,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Female,64,Greater than 45,Hispanic,0,0,0,0,M,Low,Low,0
Male,22,Less than 25,African-American,0,0,0,4,F,High,High,0
Male,22,Less than 25,African-American,0,0,0,4,F,High,High,0
Male,57,Greater than 45,African-American,0,0,0,0,M,Low,Low,0
Female,61,Greater than 45,Caucasian,0,0,0,8,F,Low,Low,0
Female,61,Greater than 45,Caucasian,0,0,0,8,degree Fahrenheit,Low,Low,0
Female,61,Greater than 45,Caucasian,0,0,0,8,F,Low,Low,0
Male,35,25 - 45,Hispanic,0,0,0,3,F,Low,Low,1
Male,54,Greater than 45,Caucasian,0,0,0,13,F,Medium,Medium,0
Male,54,Greater than 45,Caucasian,0,0,0,13,F,Medium,Medium,0
Male,25,25 - 45,Hispanic,0,0,0,9,M,High,High,0
Male,25,25 - 45,Hispanic,0,0,0,9,M,High,High,0
Male,54,Greater than 45,African-American,0,0,0,3,F,Medium,Low,0
Male,54,Greater than 45,African-American,0,0,0,3,F,Medium,Low,0
Male,54,Greater than 45,African-American,0,0,0,3,f,Medium,Low,0
Male,54,Greater than 45,African-American,0,0,0,3,F,Medium,Low,0
Male,39,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,24,Less than 25,African-American,0,1,0,1,F,Medium,Medium,0
Female,29,25 - 45,Hispanic,0,0,0,0,F,Low,Low,1
Male,23,Less than 25,African-American,0,0,0,2,f,High,Medium,0
Male,23,Less than 25,African-American,0,0,0,2,F,High,Medium,0
Male,50,Greater than 45,African-American,0,0,0,26,F,High,Low,0
Male,50,Greater than 45,African-American,0,0,0,26,F,High,Low,0
Male,48,Greater than 45,African-American,0,0,1,8,F,High,Low,0
Male,48,Greater than 45,African-American,0,0,1,8,F,High,Low,0
Male,48,Greater than 45,African-American,0,0,1,8,F,High,Low,0
Male,30,25 - 45,African-American,0,0,1,6,M,Medium,Low,0
Male,30,25 - 45,African-American,0,0,1,6,M,Medium,Low,0
Male,26,25 - 45,African-American,0,1,0,10,F,High,High,0
Male,26,25 - 45,African-American,0,1,0,10,F,High,High,0
Male,26,25 - 45,African-American,0,1,0,10,F,High,High,0
Male,36,25 - 45,Caucasian,0,0,0,2,F,Medium,Low,0
Male,37,25 - 45,African-American,0,0,0,12,F,High,High,0
Male,37,25 - 45,African-American,0,0,0,12,F,High,High,0
Male,37,25 - 45,African-American,0,0,0,12,degree Fahrenheit,High,High,0
Male,26,25 - 45,African-American,0,0,0,4,F,Medium,Low,1
Male,29,25 - 45,African-American,0,0,0,7,M,High,High,0
Male,29,25 - 45,African-American,0,0,0,7,M,High,High,0
Male,29,25 - 45,African-American,0,0,0,7,M,High,High,0
Male,26,25 - 45,African-American,0,0,0,1,grand,Medium,Medium,0
Male,26,25 - 45,African-American,0,0,0,1,M,Medium,Medium,0
Male,60,Greater than 45,African-American,0,0,0,2,F,Low,Low,0
Male,27,25 - 45,Caucasian,0,0,0,2,F,Medium,Medium,0
Male,27,25 - 45,Caucasian,0,0,0,2,F,Medium,Medium,0
Male,41,25 - 45,African-American,2,0,0,16,F,Medium,Medium,0
Male,41,25 - 45,African-American,2,0,0,16,F,Medium,Medium,0
Male,41,25 - 45,African-American,2,0,0,16,F,Medium,Medium,0
Male,41,25 - 45,African-American,2,0,0,16,F,Medium,Medium,0
Male,22,Less than 25,Caucasian,0,0,1,1,F,Medium,Medium,0
Male,22,Less than 25,Caucasian,0,0,1,1,F,Medium,Medium,0
Male,28,25 - 45,African-American,0,0,0,3,F,Medium,High,0
Male,33,25 - 45,African-American,0,0,0,13,F,Medium,Low,0
Male,33,25 - 45,African-American,0,0,0,13,F,Medium,Low,0
Male,33,25 - 45,African-American,0,0,0,13,F,Medium,Low,0
Male,33,25 - 45,African-American,0,0,0,13,F,Medium,Low,0
Male,33,25 - 45,African-American,0,0,0,13,farad,Medium,Low,0
Male,28,25 - 45,African-American,0,0,0,2,F,Low,Low,0
Male,28,25 - 45,African-American,0,0,0,2,F,Low,Low,0
Male,28,25 - 45,African-American,0,0,0,2,F,Low,Low,0
Male,28,25 - 45,African-American,0,0,0,2,F,Low,Low,0
Male,28,25 - 45,African-American,0,0,0,2,F,Low,Low,0
Male,55,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,1
Male,21,Less than 25,African-American,0,1,0,6,F,High,Medium,0
Male,21,Less than 25,African-American,0,1,0,6,F,High,Medium,0
Male,21,Less than 25,African-American,0,1,0,6,F,High,Medium,0
Male,30,25 - 45,African-American,0,0,0,1,F,Medium,Low,0
Male,30,25 - 45,African-American,0,0,0,1,F,Medium,Low,0
Male,28,25 - 45,Hispanic,0,0,0,2,f,Low,Low,0
Male,28,25 - 45,Hispanic,0,0,0,2,F,Low,Low,0
Male,28,25 - 45,Hispanic,0,0,0,2,F,Low,Low,1
Female,22,Less than 25,Hispanic,0,0,0,0,meter,Low,Low,0
Female,24,Less than 25,African-American,0,0,0,2,M,Medium,Medium,0
Female,24,Less than 25,African-American,0,0,0,2,M,Medium,Medium,0
Female,24,Less than 25,African-American,0,0,0,2,MiB,Medium,Medium,0
Female,29,25 - 45,Caucasian,0,0,0,6,F,Medium,Low,0
Female,29,25 - 45,Caucasian,0,0,0,6,F,Medium,Low,0
Female,29,25 - 45,Caucasian,0,0,0,6,F,Medium,Low,0
Female,29,25 - 45,Caucasian,0,0,0,6,F,Medium,Low,0
Male,45,Greater than 45,African-American,0,0,0,5,atomic number 9,Low,Low,0
Male,45,Greater than 45,African-American,0,0,0,5,F,Low,Low,0
Male,45,Greater than 45,African-American,0,0,0,5,F,Low,Low,0
Male,24,Less than 25,African-American,0,0,0,2,M,High,Medium,0
Male,24,Less than 25,African-American,0,0,0,2,M,High,Medium,0
Male,24,Less than 25,African-American,0,0,0,2,M,High,Medium,0
Male,24,Less than 25,African-American,0,0,0,2,M,High,Medium,0
Male,24,Less than 25,African-American,0,0,0,2,M,High,Medium,0
Male,24,Less than 25,African-American,0,0,0,2,M,High,Medium,0
Male,50,Greater than 45,African-American,0,0,0,12,F,Low,Low,0
Male,50,Greater than 45,African-American,0,0,0,12,F,Low,Low,0
Male,50,Greater than 45,African-American,0,0,0,12,degree Fahrenheit,Low,Low,0
Male,50,Greater than 45,African-American,0,0,0,12,F,Low,Low,0
Male,50,Greater than 45,African-American,0,0,0,12,F,Low,Low,0
Male,50,Greater than 45,African-American,0,0,0,12,F,Low,Low,0
Male,50,Greater than 45,African-American,0,0,0,12,F,Low,Low,0
Male,50,Greater than 45,African-American,0,0,0,12,F,Low,Low,0
Male,50,Greater than 45,African-American,0,0,0,12,F,Low,Low,0
Male,50,Greater than 45,African-American,0,0,0,12,F,Low,Low,0
Male,24,Less than 25,African-American,0,0,0,1,M,Medium,Medium,1
Male,47,Greater than 45,African-American,0,0,0,1,F,Low,Low,0
Male,57,Greater than 45,Caucasian,0,0,0,1,G,Low,Low,0
Male,54,Greater than 45,Caucasian,0,0,0,6,F,Low,Low,0
Male,40,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Female,42,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,35,25 - 45,Caucasian,0,0,0,5,fluorine,Low,Low,0
Male,30,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,30,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,53,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Female,31,25 - 45,African-American,0,0,0,2,one thousand,Low,Low,0
Male,34,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,25,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,83,Greater than 45,Caucasian,0,0,0,4,F,Low,Low,0
Male,46,Greater than 45,Hispanic,0,0,0,15,F,Medium,Medium,0
Male,35,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Male,35,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Male,31,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,31,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,23,Less than 25,Other,0,0,0,4,F,High,High,0
Male,47,Greater than 45,African-American,0,0,0,9,F,Low,Low,0
Male,47,Greater than 45,African-American,0,0,0,9,F,Low,Low,0
Male,31,25 - 45,Hispanic,0,0,0,4,F,Medium,Low,0
Male,31,25 - 45,Hispanic,0,0,0,4,F,Medium,Low,0
Male,35,25 - 45,Asian,0,0,0,1,F,Low,Low,0
Female,27,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Female,24,Less than 25,African-American,0,0,0,3,F,Medium,Low,0
Female,24,Less than 25,African-American,0,0,0,3,F,Medium,Low,0
Male,28,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,24,Less than 25,African-American,0,1,0,9,M,High,Medium,0
Male,24,Less than 25,African-American,0,1,0,9,M,High,Medium,0
Male,24,Less than 25,African-American,0,1,0,9,thou,High,Medium,0
Male,24,Less than 25,African-American,0,1,0,9,M,High,Medium,0
Female,22,Less than 25,African-American,0,1,0,2,F,High,High,0
Male,58,Greater than 45,African-American,0,0,0,12,M,Medium,High,0
Male,58,Greater than 45,African-American,0,0,0,12,M,Medium,High,0
Male,58,Greater than 45,African-American,0,0,0,12,M,Medium,High,0
Male,45,Greater than 45,Hispanic,0,0,0,1,M,Low,Low,0
Female,30,25 - 45,African-American,0,0,0,2,F,Low,Low,0
Male,30,25 - 45,Other,0,0,0,5,M,High,Low,0
Male,30,25 - 45,Other,0,0,0,5,M,High,Low,0
Male,30,25 - 45,Other,0,0,0,5,M,High,Low,0
Male,30,25 - 45,Other,0,0,0,5,M,High,Low,0
Male,30,25 - 45,Other,0,0,0,5,M,High,Low,0
Male,36,25 - 45,African-American,0,0,0,4,M,Low,Low,0
Female,43,25 - 45,Caucasian,0,0,0,22,M,High,Low,0
Female,43,25 - 45,Caucasian,0,0,0,22,M,High,Low,0
Male,20,Less than 25,African-American,0,0,0,0,M,Medium,High,0
Male,50,Greater than 45,African-American,0,0,0,0,M,Low,Low,0
Female,24,Less than 25,Other,0,0,0,2,F,Low,Low,1
Female,42,25 - 45,Caucasian,0,0,0,3,atomic number 9,Medium,Low,0
Female,42,25 - 45,Caucasian,0,0,0,3,F,Medium,Low,0
Female,42,25 - 45,Caucasian,0,0,0,3,F,Medium,Low,0
Female,29,25 - 45,Caucasian,0,0,0,1,F,Medium,Medium,0
Female,29,25 - 45,Caucasian,0,0,0,1,F,Medium,Medium,0
Female,29,25 - 45,Caucasian,0,0,0,1,F,Medium,Medium,0
Female,28,25 - 45,Hispanic,0,0,0,2,degree Fahrenheit,Low,Low,0
Male,36,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,31,25 - 45,Hispanic,0,0,0,0,M,Low,Low,0
Male,29,25 - 45,African-American,0,0,0,4,F,Medium,Medium,0
Male,29,25 - 45,African-American,0,0,0,4,F,Medium,Medium,0
Male,25,25 - 45,African-American,0,0,0,5,F,High,Medium,1
Male,36,25 - 45,African-American,0,0,0,4,F,Medium,Low,0
Male,36,25 - 45,African-American,0,0,0,4,F,Medium,Low,0
Male,24,Less than 25,African-American,0,0,0,1,M,Medium,Medium,0
Male,28,25 - 45,Caucasian,0,0,0,5,F,Medium,Low,0
Male,25,25 - 45,African-American,0,0,0,1,M,High,Medium,0
Male,31,25 - 45,Caucasian,0,0,0,0,M,Low,Low,1
Male,23,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Male,23,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Male,29,25 - 45,Caucasian,0,0,0,4,M,Medium,Low,0
Male,29,25 - 45,Caucasian,0,0,0,4,M,Medium,Low,0
Male,29,25 - 45,Caucasian,0,0,0,4,M,Medium,Low,0
Male,29,25 - 45,Caucasian,0,0,0,4,M,Medium,Low,1
Male,51,Greater than 45,African-American,0,0,0,11,M,Medium,Medium,0
Male,51,Greater than 45,African-American,0,0,0,11,M,Medium,Medium,0
Male,51,Greater than 45,African-American,0,0,0,11,M,Medium,Medium,0
Male,34,25 - 45,African-American,0,0,0,1,F,Medium,Low,0
Male,29,25 - 45,African-American,0,0,0,12,F,Low,Low,0
Male,29,25 - 45,African-American,0,0,0,12,F,Low,Low,0
Male,29,25 - 45,African-American,0,0,0,12,F,Low,Low,0
Male,39,25 - 45,African-American,0,0,0,11,M,High,Low,0
Male,39,25 - 45,African-American,0,0,0,11,M,High,Low,0
Male,39,25 - 45,African-American,0,1,0,13,F,High,Medium,0
Male,39,25 - 45,African-American,0,1,0,13,F,High,Medium,0
Female,20,Less than 25,African-American,0,0,0,0,M,Low,Medium,0
Female,24,Less than 25,African-American,0,0,0,4,M,Medium,Low,0
Male,35,25 - 45,Caucasian,0,0,0,0,degree Fahrenheit,Medium,Low,0
Female,36,25 - 45,Hispanic,0,0,0,0,M,Low,Low,0
Male,59,Greater than 45,African-American,0,0,0,15,M,Medium,Low,0
Male,59,Greater than 45,African-American,0,0,0,15,M,Medium,Low,0
Male,59,Greater than 45,African-American,0,0,0,15,M,Medium,Low,0
Male,19,Less than 25,African-American,0,0,1,0,fluorine,High,High,0
Male,19,Less than 25,African-American,0,0,1,0,F,High,High,0
Male,25,25 - 45,Caucasian,0,0,0,3,F,Low,Low,0
Male,23,Less than 25,African-American,0,0,2,3,F,High,High,0
Male,23,Less than 25,African-American,0,0,2,3,F,High,High,1
Male,31,25 - 45,African-American,0,0,0,15,F,High,Low,0
Male,31,25 - 45,African-American,0,0,0,15,F,High,Low,0
Male,34,25 - 45,Other,0,0,0,2,F,Low,Low,0
Female,28,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,53,Greater than 45,Caucasian,0,0,0,0,k,Low,Low,0
Male,34,25 - 45,African-American,0,0,0,12,F,Medium,Medium,0
Female,63,Greater than 45,African-American,0,0,0,1,F,Low,Low,0
Male,21,Less than 25,Other,0,0,0,0,F,Low,Medium,0
Female,21,Less than 25,African-American,0,0,0,0,F,Medium,Medium,1
Male,47,Greater than 45,Caucasian,0,0,0,28,F,High,Low,0
Male,47,Greater than 45,Caucasian,0,0,0,28,F,High,Low,0
Male,47,Greater than 45,Caucasian,0,0,0,28,F,High,Low,0
Male,47,Greater than 45,Caucasian,0,0,0,28,degree Fahrenheit,High,Low,0
Male,47,Greater than 45,Caucasian,0,0,0,28,fluorine,High,Low,0
Male,25,25 - 45,Other,0,0,0,3,F,Low,Low,0
Male,34,25 - 45,African-American,0,0,0,7,F,Medium,Low,0
Female,42,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,43,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Male,22,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Male,58,Greater than 45,Caucasian,0,0,0,4,F,Medium,Low,1
Female,40,25 - 45,Hispanic,0,0,0,4,F,Low,Low,0
Female,40,25 - 45,Hispanic,0,0,0,4,F,Low,Low,0
Male,20,Less than 25,African-American,0,0,0,1,M,Medium,High,0
Male,20,Less than 25,African-American,0,0,0,1,M,Medium,High,0
Male,36,25 - 45,African-American,3,0,0,16,F,High,Medium,0
Male,36,25 - 45,African-American,3,0,0,16,F,High,Medium,0
Female,23,Less than 25,African-American,0,0,0,0,M,Low,Low,0
Female,23,Less than 25,African-American,0,0,0,0,M,Low,Low,0
Female,23,Less than 25,African-American,0,0,0,0,M,Low,Low,1
Male,34,25 - 45,African-American,0,0,0,5,F,Low,Low,0
Male,34,25 - 45,African-American,0,0,0,5,F,Low,Low,0
Male,56,Greater than 45,Caucasian,0,0,0,13,F,Low,Low,0
Female,52,Greater than 45,Caucasian,0,0,0,0,degree Fahrenheit,Low,Low,0
Male,56,Greater than 45,African-American,0,0,0,0,F,Low,Low,0
Male,53,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Female,37,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Female,50,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,22,Less than 25,African-American,0,0,0,0,F,Medium,Medium,1
Female,43,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Female,43,25 - 45,Caucasian,0,0,0,0,thou,Low,Low,1
Male,30,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,3,f,Medium,Low,0
Male,25,25 - 45,African-American,0,0,0,3,F,Medium,Low,0
Male,29,25 - 45,Asian,0,0,0,0,F,Low,Low,0
Male,24,Less than 25,Caucasian,0,0,0,0,F,Low,Low,0
Male,29,25 - 45,African-American,0,0,0,7,M,High,Low,1
Female,27,25 - 45,Caucasian,0,0,0,3,F,Low,Low,0
Female,20,Less than 25,African-American,1,0,0,1,F,High,High,0
Female,24,Less than 25,Caucasian,0,0,0,0,F,Low,Medium,0
Female,74,Greater than 45,African-American,0,0,0,0,F,Low,Low,0
Male,27,25 - 45,African-American,0,0,1,8,M,Medium,Medium,0
Male,27,25 - 45,African-American,0,0,1,8,1000,Medium,Medium,1
Male,37,25 - 45,Hispanic,0,0,0,1,F,Low,Low,0
Male,39,25 - 45,African-American,0,1,1,8,F,High,High,0
Male,39,25 - 45,African-American,0,1,1,8,F,High,High,0
Male,39,25 - 45,African-American,0,1,1,8,F,High,High,0
Male,39,25 - 45,African-American,0,1,1,8,F,High,High,0
Male,39,25 - 45,African-American,0,1,1,8,F,High,High,0
Male,39,25 - 45,African-American,0,1,1,8,F,High,High,0
Male,29,25 - 45,Caucasian,0,0,0,5,F,Low,Low,0
Male,26,25 - 45,Caucasian,0,0,0,3,F,High,Low,0
Male,25,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Female,35,25 - 45,African-American,0,0,0,5,F,Low,Low,0
Female,44,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,45,Greater than 45,African-American,0,0,0,17,F,Low,Low,0
Male,29,25 - 45,African-American,0,0,0,1,M,Medium,Medium,0
Male,36,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,61,Greater than 45,African-American,0,0,0,13,F,Low,Low,0
Male,61,Greater than 45,African-American,0,0,0,13,F,Low,Low,0
Male,61,Greater than 45,African-American,0,0,0,13,fluorine,Low,Low,0
Male,61,Greater than 45,African-American,0,0,0,13,F,Low,Low,0
Male,61,Greater than 45,African-American,0,0,0,13,F,Low,Low,0
Male,61,Greater than 45,African-American,0,0,0,13,F,Low,Low,0
Male,26,25 - 45,Caucasian,0,0,0,2,f,Low,Medium,0
Male,26,25 - 45,Caucasian,0,0,0,2,F,Low,Medium,0
Male,26,25 - 45,Caucasian,0,0,0,2,F,Low,Medium,0
Male,30,25 - 45,Hispanic,5,0,0,7,F,High,High,0
Male,34,25 - 45,Caucasian,0,0,0,3,M,Medium,Low,0
Male,28,25 - 45,African-American,0,0,0,1,M,Medium,Medium,0
Male,29,25 - 45,Caucasian,0,0,0,1,F,Medium,Low,0
Male,29,25 - 45,Caucasian,0,0,0,1,F,Medium,Low,0
Male,29,25 - 45,Caucasian,0,0,0,1,F,Medium,Low,0
Male,29,25 - 45,Caucasian,0,0,0,1,F,Medium,Low,0
Male,29,25 - 45,Caucasian,0,0,0,1,F,Medium,Low,0
Female,26,25 - 45,African-American,0,0,0,1,F,Medium,Low,0
Female,39,25 - 45,Caucasian,0,1,0,11,F,Medium,Low,0
Female,39,25 - 45,Caucasian,0,1,0,11,F,Medium,Low,0
Female,39,25 - 45,Caucasian,0,1,0,11,F,Medium,Low,0
Male,22,Less than 25,African-American,0,1,0,3,F,Low,Medium,0
Male,22,Less than 25,African-American,0,1,0,3,F,Low,Medium,0
Male,28,25 - 45,Caucasian,0,0,0,4,F,Low,Low,0
Male,28,25 - 45,Caucasian,0,0,0,4,F,Low,Low,0
Male,28,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,28,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,28,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,51,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,51,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,1
Female,35,25 - 45,Hispanic,0,0,0,0,M,Low,Low,0
Female,23,Less than 25,African-American,0,0,0,0,M,Low,Low,0
Male,29,25 - 45,African-American,1,2,0,6,degree Fahrenheit,Medium,High,0
Male,29,25 - 45,African-American,1,2,0,6,F,Medium,High,0
Male,20,Less than 25,Other,0,0,0,0,F,Low,Medium,0
Male,20,Less than 25,Other,0,0,0,0,F,Low,Medium,0
Male,20,Less than 25,Other,0,0,0,0,F,Low,Medium,0
Male,20,Less than 25,Other,0,0,0,0,F,Low,Medium,0
Male,20,Less than 25,Other,0,0,0,0,F,Low,Medium,0
Male,60,Greater than 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,24,Less than 25,African-American,0,0,2,1,M,High,High,0
Male,24,Less than 25,African-American,0,0,2,1,M,High,High,0
Male,24,Less than 25,African-American,0,0,2,1,M,High,High,0
Male,24,Less than 25,African-American,0,0,2,1,molar concentration,High,High,0
Male,24,Less than 25,African-American,0,0,2,1,MB,High,High,0
Male,24,Less than 25,African-American,0,0,2,1,M,High,High,0
Male,24,Less than 25,African-American,0,0,2,1,M,High,High,0
Male,24,Less than 25,African-American,0,0,2,1,M,High,High,0
Male,21,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Female,23,Less than 25,Hispanic,0,1,0,2,M,Low,Medium,0
Female,33,25 - 45,African-American,0,0,0,5,f,Medium,Medium,0
Female,33,25 - 45,African-American,0,0,0,5,F,Medium,Medium,0
